timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm10,sensor2_pm10,sensor3_pm10,site
2022-04-20 22:00:00,19.9167,22.0,15.555555555555555,23.0,1.9548872,6.3,22.0,3.95,1.71,2.42,HW
2022-04-20 23:00:00,19.9583,23.0,15.0,26.0,1.6462208,6.6,21.0,4.04,1.43,2.22,HW
2022-04-21 00:00:00,20.0,0.0,13.333333333333334,29.0,1.5947764,8.0,25.0,5.39,2.15,3.02,HW
2022-04-21 01:00:00,20.0417,1.0,12.222222222222221,34.0,1.3889988000000002,8.0,28.0,5.33,2.13,3.1,HW
2022-04-21 02:00:00,20.0833,2.0,11.666666666666666,35.0,1.1832212,7.2,29.0,4.95,1.71,2.61,HW
2022-04-21 03:00:00,20.125,3.0,11.11111111111111,38.0,1.028888,7.6,25.0,4.84,1.73,2.62,HW
2022-04-21 04:00:00,20.1667,4.0,11.11111111111111,39.0,0.771666,8.1,18.0,4.76,1.66,2.7,HW
2022-04-21 05:00:00,20.2083,5.0,10.555555555555555,44.0,0.9774436,9.3,24.0,5.83,2.34,3.37,HW
2022-04-21 06:00:00,20.25,6.0,13.333333333333334,33.0,1.3375544000000001,8.0,18.0,4.04,1.52,2.19,HW
2022-04-21 07:00:00,20.2917,7.0,15.555555555555555,26.0,1.543332,7.7,23.0,3.92,1.27,2.04,HW
2022-04-21 08:00:00,20.3333,8.0,16.11111111111111,24.0,2.8808864,7.5,27.0,4.3,1.0,1.51,HW
2022-04-21 09:00:00,20.375,9.0,17.77777777777778,21.0,5.5045508,7.9,34.0,4.67,1.26,1.81,HW
2022-04-21 10:00:00,20.4167,10.0,18.333333333333332,22.0,6.070439200000001,8.7,39.0,5.49,1.69,2.26,HW
2022-04-21 11:00:00,20.4583,11.0,18.88888888888889,21.0,6.7392164,11.6,51.0,6.56,2.0,2.31,HW
2022-04-21 12:00:00,20.5,12.0,20.555555555555557,19.0,6.43055,23.6,99.0,16.3,4.11,4.9,HW
2022-04-21 13:00:00,20.5417,13.0,20.555555555555557,16.0,5.8132172,25.7,193.0,18.17,4.51,5.24,HW
2022-04-21 14:00:00,20.5833,14.0,21.666666666666668,14.0,5.2473288,26.8,188.0,19.0,4.55,5.37,HW
2022-04-21 15:00:00,20.625,15.0,22.77777777777778,13.0,5.7617728,36.7,240.0,27.02,7.33,7.83,HW
2022-04-21 16:00:00,20.6667,16.0,23.88888888888889,11.0,6.6363276,36.8,268.0,25.57,7.18,7.85,HW
2022-04-21 17:00:00,20.7083,17.0,23.88888888888889,11.0,6.3791056,38.8,265.0,24.61,6.11,7.45,HW
2022-04-21 18:00:00,20.75,18.0,23.333333333333332,10.0,5.916106,44.8,274.0,27.14,6.92,8.02,HW
2022-04-21 19:00:00,20.7917,19.0,23.333333333333332,10.0,4.9901067999999995,37.2,240.0,19.89,8.5,10.53,HW
2022-04-21 20:00:00,20.8333,20.0,20.555555555555557,17.0,2.8808864,30.7,154.0,17.17,6.91,8.23,HW
2022-04-21 21:00:00,20.875,21.0,18.333333333333332,28.0,2.8294420000000002,22.7,181.0,12.95,4.21,5.54,HW
2022-04-21 22:00:00,20.9167,22.0,13.88888888888889,48.0,2.4693312,24.0,126.0,12.96,4.31,6.05,HW
2022-04-21 23:00:00,20.9583,23.0,12.777777777777779,48.0,2.0063316,18.5,153.0,9.35,2.82,3.82,HW
2022-04-22 00:00:00,21.0,0.0,12.222222222222221,52.0,2.057776,8.7,69.0,4.25,1.38,2.3,HW
2022-04-22 01:00:00,21.0417,1.0,11.666666666666666,53.0,2.314998,15.0,77.0,7.28,2.43,3.52,HW
2022-04-22 02:00:00,21.0833,2.0,10.555555555555555,54.0,2.057776,10.2,97.0,5.36,1.27,2.12,HW
2022-04-22 03:00:00,21.125,3.0,10.0,54.0,1.9548872,9.5,68.0,4.24,1.01,1.68,HW
2022-04-22 04:00:00,21.1667,4.0,9.444444444444445,52.0,2.1606648,10.4,63.0,5.06,1.05,2.09,HW
2022-04-22 05:00:00,21.2083,5.0,8.333333333333334,58.0,1.9034428,10.0,80.0,5.2,1.21,2.14,HW
2022-04-22 06:00:00,21.25,6.0,8.333333333333334,62.0,1.6976651999999999,10.7,102.0,6.21,1.6,2.42,HW
2022-04-22 07:00:00,21.2917,7.0,7.777777777777778,65.0,1.4404432,8.1,105.0,4.79,1.35,2.35,HW
2022-04-22 08:00:00,21.3333,8.0,7.777777777777778,69.0,1.028888,9.3,86.0,6.29,1.73,2.37,HW
2022-04-22 09:00:00,21.375,9.0,7.222222222222222,79.0,1.4404432,7.9,63.0,5.95,3.85,4.97,HW
2022-04-22 10:00:00,21.4167,10.0,7.777777777777778,78.0,2.5207756000000003,7.5,39.0,7.34,5.85,7.3,HW
2022-04-22 11:00:00,21.4583,11.0,7.777777777777778,76.0,2.9323308000000003,7.3,26.0,7.28,5.75,7.11,HW
2022-04-22 12:00:00,21.5,12.0,8.88888888888889,71.0,3.3953303999999997,5.9,5.0,5.44,4.54,5.69,HW
2022-04-22 13:00:00,21.5417,13.0,8.88888888888889,69.0,3.1381083999999997,5.2,13.0,4.44,3.54,4.94,HW
2022-04-22 14:00:00,21.5833,14.0,7.777777777777778,79.0,4.4242184,2.9,12.0,2.99,2.25,3.45,HW
2022-04-22 16:00:00,21.6667,16.0,6.666666666666667,83.0,3.6525524,2.1,8.0,1.12,0.7,1.4,HW
2022-04-22 18:00:00,21.75,18.0,5.555555555555555,82.0,5.350217600000001,2.9,7.0,2.53,2.07,3.17,HW
2022-04-22 19:00:00,21.7917,19.0,5.555555555555555,80.0,3.1381083999999997,3.3,6.0,3.37,2.66,3.65,HW
2022-04-22 20:00:00,21.8333,20.0,5.555555555555555,82.0,1.4404432,4.5,8.0,4.44,3.16,4.15,HW
2022-04-22 21:00:00,21.875,21.0,6.111111111111111,80.0,1.3375544000000001,3.3,8.0,3.03,1.99,2.91,HW
2022-04-22 22:00:00,21.9167,22.0,6.111111111111111,74.0,1.4918876,3.6,4.0,3.21,2.06,2.99,HW
2022-04-22 23:00:00,21.9583,23.0,6.111111111111111,74.0,1.0803324,4.4,4.0,4.14,2.41,3.41,HW
2022-04-23 00:00:00,22.0,0.0,6.111111111111111,78.0,1.1832212,3.1,3.0,2.2,1.13,1.9,HW
2022-04-23 01:00:00,22.0417,1.0,6.666666666666667,70.0,1.4918876,3.7,1.0,2.22,1.03,1.78,HW
2022-04-23 02:00:00,22.0833,2.0,6.666666666666667,70.0,1.1832212,4.3,3.0,2.26,1.04,1.7,HW
2022-04-23 03:00:00,22.125,3.0,6.666666666666667,62.0,1.1832212,3.7,4.0,1.83,0.77,1.37,HW
2022-04-23 04:00:00,22.1667,4.0,6.666666666666667,66.0,1.4404432,3.4,2.0,1.78,0.54,1.29,HW
2022-04-23 05:00:00,22.2083,5.0,5.555555555555555,76.0,1.7491096,3.8,1.0,3.29,1.03,2.1,HW
2022-04-23 11:00:00,22.4583,11.0,4.444444444444445,79.0,1.800554,4.8,3.0,4.54,3.23,4.6,HW
2022-04-23 12:00:00,22.5,12.0,4.444444444444445,81.0,1.9034428,5.6,2.0,6.17,3.0,4.26,HW
2022-04-23 13:00:00,22.5417,13.0,6.111111111111111,75.0,1.9548872,3.6,7.0,2.16,1.29,1.86,HW
2022-04-23 14:00:00,22.5833,14.0,7.222222222222222,58.0,3.4467748,2.9,4.0,2.06,1.06,1.66,HW
2022-04-23 15:00:00,22.625,15.0,7.222222222222222,66.0,2.2121092,3.2,1.0,2.41,1.11,1.79,HW
2022-04-23 16:00:00,22.6667,16.0,6.666666666666667,66.0,2.2121092,3.1,1.0,2.23,0.94,1.62,HW
2022-04-23 17:00:00,22.7083,17.0,8.88888888888889,54.0,2.057776,2.7,2.0,1.44,1.04,1.33,HW
2022-04-23 18:00:00,22.75,18.0,11.11111111111111,40.0,1.2346656,2.0,5.0,0.67,0.37,0.75,HW
2022-04-23 19:00:00,22.7917,19.0,11.666666666666666,28.0,2.8294420000000002,2.2,8.0,1.09,0.52,0.83,HW
2022-04-23 20:00:00,22.8333,20.0,11.11111111111111,31.0,2.57222,5.3,13.0,5.54,4.51,5.18,HW
2022-04-23 21:00:00,22.875,21.0,9.444444444444445,37.0,1.1832212,3.9,14.0,2.56,1.54,2.25,HW
2022-04-23 22:00:00,22.9167,22.0,7.222222222222222,53.0,1.4918876,3.6,1.0,2.61,1.42,2.37,HW
2022-04-23 23:00:00,22.9583,23.0,6.666666666666667,56.0,0.9774436,3.0,10.0,1.74,0.97,1.5,HW
2022-04-24 00:00:00,23.0,0.0,7.222222222222222,49.0,1.6462208,2.7,4.0,1.76,0.75,1.34,HW
2022-04-24 01:00:00,23.0417,1.0,6.111111111111111,53.0,1.1317768000000001,2.6,3.0,1.73,0.71,1.3,HW
2022-04-24 02:00:00,23.0833,2.0,5.0,56.0,1.1832212,2.9,19.0,1.67,0.88,1.7,HW
2022-04-24 03:00:00,23.125,3.0,3.888888888888889,61.0,0.9774436,2.8,3.0,1.86,0.85,1.53,HW
2022-04-24 04:00:00,23.1667,4.0,3.3333333333333335,63.0,1.0803324,3.1,2.0,2.37,1.08,1.85,HW
2022-04-24 05:00:00,23.2083,5.0,2.2222222222222223,68.0,0.5658884000000001,2.8,9.0,2.06,1.08,1.72,HW
2022-04-24 06:00:00,23.25,6.0,1.6666666666666667,68.0,0.8231104,2.8,4.0,1.68,0.98,1.68,HW
2022-04-24 07:00:00,23.2917,7.0,2.2222222222222223,66.0,0.6687772000000001,3.1,3.0,2.17,1.16,1.88,HW
2022-04-24 08:00:00,23.3333,8.0,3.3333333333333335,60.0,0.9774436,3.8,0.0,3.68,2.68,3.31,HW
2022-04-24 09:00:00,23.375,9.0,6.666666666666667,50.0,0.514444,7.2,4.0,7.3,6.58,7.45,HW
2022-04-24 10:00:00,23.4167,10.0,7.777777777777778,51.0,1.7491096,4.7,7.0,3.5,3.18,3.84,HW
2022-04-24 11:00:00,23.4583,11.0,8.88888888888889,46.0,2.314998,5.2,6.0,4.26,4.05,4.71,HW
2022-04-24 12:00:00,23.5,12.0,10.0,46.0,2.6751088000000003,3.9,5.0,2.45,2.69,3.07,HW
2022-04-24 13:00:00,23.5417,13.0,11.11111111111111,40.0,2.314998,2.9,5.0,1.17,1.28,1.67,HW
2022-04-24 14:00:00,23.5833,14.0,11.666666666666666,37.0,3.5496636,3.3,7.0,1.49,1.73,2.18,HW
2022-04-24 15:00:00,23.625,15.0,12.222222222222221,35.0,3.6525524,3.4,3.0,1.48,1.75,2.01,HW
2022-04-24 16:00:00,23.6667,16.0,12.777777777777779,33.0,3.2924416,2.3,8.0,0.52,0.36,0.64,HW
2022-04-24 17:00:00,23.7083,17.0,12.777777777777779,31.0,3.4982192,2.9,9.0,0.92,0.55,1.05,HW
2022-04-24 18:00:00,23.75,18.0,11.666666666666666,35.0,4.2184408,2.5,5.0,0.69,0.38,0.72,HW
2022-04-24 19:00:00,23.7917,19.0,12.222222222222221,33.0,2.314998,2.2,4.0,0.52,0.2,0.46,HW
2022-04-24 20:00:00,23.8333,20.0,12.222222222222221,31.0,1.8519984,6.1,7.0,7.01,5.65,6.51,HW
2022-04-24 21:00:00,23.875,21.0,10.555555555555555,37.0,1.028888,5.3,13.0,3.56,2.27,2.91,HW
2022-04-24 22:00:00,23.9167,22.0,8.333333333333334,44.0,1.28611,4.2,4.0,2.87,2.03,2.62,HW
2022-04-24 23:00:00,23.9583,23.0,7.222222222222222,48.0,1.1832212,2.2,1.0,0.88,0.23,0.6,HW
2022-04-25 00:00:00,24.0,0.0,6.666666666666667,50.0,1.4918876,2.0,4.0,0.7,0.1,0.43,HW
2022-04-25 01:00:00,24.0417,1.0,6.666666666666667,49.0,1.5947764,2.9,1.0,1.44,0.41,0.86,HW
2022-04-25 02:00:00,24.0833,2.0,6.111111111111111,50.0,1.1317768000000001,3.9,8.0,2.06,0.62,1.17,HW
2022-04-25 03:00:00,24.125,3.0,5.0,56.0,1.28611,4.1,9.0,2.12,0.66,1.31,HW
2022-04-25 04:00:00,24.1667,4.0,3.888888888888889,61.0,0.8231104,2.2,3.0,0.95,0.26,0.71,HW
2022-04-25 05:00:00,24.2083,5.0,4.444444444444445,55.0,1.4918876,7.4,9.0,4.24,1.52,2.33,HW
2022-04-25 06:00:00,24.25,6.0,3.888888888888889,60.0,1.2346656,4.9,23.0,2.89,1.28,2.02,HW
2022-04-25 07:00:00,24.2917,7.0,3.3333333333333335,58.0,1.4918876,4.8,6.0,3.52,1.55,2.42,HW
2022-04-25 08:00:00,24.3333,8.0,5.0,52.0,1.9548872,4.7,14.0,3.07,1.59,2.5,HW
2022-04-25 09:00:00,24.375,9.0,6.666666666666667,46.0,2.2635536000000003,4.2,5.0,2.6,1.65,2.46,HW
2022-04-25 10:00:00,24.4167,10.0,9.444444444444445,38.0,1.543332,2.9,2.0,1.29,0.65,1.17,HW
2022-04-25 11:00:00,24.4583,11.0,11.666666666666666,29.0,1.7491096,3.7,6.0,1.93,1.37,1.84,HW
2022-04-25 12:00:00,24.5,12.0,13.333333333333334,24.0,2.1092204,4.1,3.0,2.46,1.88,2.2,HW
2022-04-25 13:00:00,24.5417,13.0,14.444444444444445,21.0,2.057776,3.9,7.0,2.29,1.71,1.94,HW
2022-04-25 14:00:00,24.5833,14.0,15.555555555555555,18.0,1.8519984,4.3,6.0,2.36,2.04,2.38,HW
2022-04-25 15:00:00,24.625,15.0,16.11111111111111,17.0,1.6976651999999999,4.4,8.0,2.76,1.98,2.33,HW
2022-04-25 16:00:00,24.6667,16.0,16.666666666666668,16.0,1.9034428,4.7,14.0,3.06,2.25,2.66,HW
2022-04-25 17:00:00,24.7083,17.0,17.22222222222222,15.0,1.8519984,4.7,4.0,3.0,2.25,2.71,HW
2022-04-25 18:00:00,24.75,18.0,18.333333333333332,14.0,1.800554,4.6,8.0,2.51,1.23,1.6,HW
2022-04-25 19:00:00,24.7917,19.0,18.333333333333332,11.0,2.5207756000000003,5.2,10.0,2.9,1.85,2.43,HW
2022-04-25 20:00:00,24.8333,20.0,17.77777777777778,13.0,1.8519984,6.2,14.0,3.56,2.44,3.28,HW
2022-04-25 21:00:00,24.875,21.0,16.11111111111111,18.0,1.1832212,5.8,18.0,3.93,2.27,2.96,HW
2022-04-25 22:00:00,24.9167,22.0,13.88888888888889,23.0,1.4918876,5.5,11.0,3.67,2.14,2.9,HW
2022-04-25 23:00:00,24.9583,23.0,12.222222222222221,25.0,0.8231104,6.1,8.0,4.6,2.54,3.52,HW
2022-04-26 00:00:00,25.0,0.0,11.666666666666666,28.0,1.7491096,7.3,11.0,5.97,3.51,4.7,HW
2022-04-26 01:00:00,25.0417,1.0,10.555555555555555,31.0,2.057776,7.0,14.0,5.02,2.37,3.55,HW
2022-04-26 02:00:00,25.0833,2.0,11.666666666666666,27.0,1.8519984,7.2,12.0,5.41,2.52,3.4,HW
2022-04-26 03:00:00,25.125,3.0,10.555555555555555,28.0,1.8519984,7.6,19.0,5.78,2.53,3.69,HW
2022-04-26 04:00:00,25.1667,4.0,10.0,30.0,2.0063316,7.2,11.0,5.21,2.41,3.35,HW
2022-04-26 05:00:00,25.2083,5.0,10.555555555555555,28.0,1.800554,8.0,23.0,6.59,2.97,4.09,HW
2022-04-26 06:00:00,25.25,6.0,8.333333333333334,37.0,1.543332,8.7,21.0,6.86,2.93,3.97,HW
2022-04-26 07:00:00,25.2917,7.0,8.333333333333334,36.0,1.7491096,8.6,25.0,6.69,2.79,4.12,HW
2022-04-26 08:00:00,25.3333,8.0,11.11111111111111,30.0,2.0063316,7.1,21.0,5.3,2.28,3.19,HW
2022-04-26 09:00:00,25.375,9.0,12.777777777777779,28.0,2.4693312,7.7,23.0,6.03,2.99,3.85,HW
2022-04-26 10:00:00,25.4167,10.0,13.333333333333334,28.0,1.7491096,7.7,41.0,6.05,2.29,3.37,HW
2022-04-26 11:00:00,25.4583,11.0,14.444444444444445,27.0,2.6236644,8.6,40.0,6.57,3.58,4.17,HW
2022-04-26 12:00:00,25.5,12.0,16.11111111111111,25.0,1.6462208,9.6,38.0,7.07,3.57,4.46,HW
2022-04-26 13:00:00,25.5417,13.0,18.88888888888889,17.0,2.7265532,10.1,36.0,8.11,3.23,3.8,HW
2022-04-26 14:00:00,25.5833,14.0,21.11111111111111,11.0,4.9901067999999995,10.1,31.0,9.85,3.63,4.39,HW
2022-04-26 15:00:00,25.625,15.0,21.666666666666668,11.0,4.887218,10.4,34.0,9.92,4.57,5.6,HW
2022-04-26 16:00:00,25.6667,16.0,22.22222222222222,10.0,3.6525524,10.8,37.0,7.5,5.02,6.15,HW
2022-04-26 17:00:00,25.7083,17.0,21.666666666666668,11.0,3.2409972,10.3,35.0,7.89,4.72,5.73,HW
2022-04-26 18:00:00,25.75,18.0,21.11111111111111,13.0,2.6236644,11.8,27.0,8.66,5.18,6.39,HW
2022-04-26 19:00:00,25.7917,19.0,22.77777777777778,11.0,1.9034428,12.2,26.0,8.9,5.68,6.67,HW
2022-04-26 20:00:00,25.8333,20.0,20.555555555555557,13.0,2.1606648,11.6,25.0,9.45,5.62,6.53,HW
2022-04-26 21:00:00,25.875,21.0,18.88888888888889,16.0,1.9548872,11.7,24.0,9.84,5.66,6.78,HW
2022-04-26 22:00:00,25.9167,22.0,17.77777777777778,18.0,1.0803324,11.6,31.0,10.19,5.81,6.98,HW
2022-04-26 23:00:00,25.9583,23.0,16.11111111111111,21.0,1.028888,10.6,29.0,9.71,5.21,6.72,HW
2022-04-27 00:00:00,26.0,0.0,13.88888888888889,27.0,0.7202216,8.9,22.0,7.59,4.03,5.5,HW
2022-04-27 01:00:00,26.0417,1.0,13.333333333333334,27.0,0.8231104,8.0,13.0,6.97,3.11,4.08,HW
2022-04-27 02:00:00,26.0833,2.0,12.777777777777779,29.0,1.2346656,7.9,9.0,6.56,2.9,3.91,HW
2022-04-27 03:00:00,26.125,3.0,12.222222222222221,32.0,1.28611,9.4,18.0,7.8,3.71,4.94,HW
2022-04-27 04:00:00,26.1667,4.0,12.222222222222221,32.0,1.4404432,9.1,18.0,7.32,3.92,4.89,HW
2022-04-27 05:00:00,26.2083,5.0,10.555555555555555,41.0,0.8231104,10.9,18.0,9.86,5.19,6.46,HW
2022-04-27 06:00:00,26.25,6.0,10.555555555555555,42.0,0.9259992,11.6,24.0,10.31,5.7,7.23,HW
2022-04-27 07:00:00,26.2917,7.0,10.0,44.0,0.6687772000000001,13.1,37.0,12.19,7.05,8.6,HW
2022-04-27 08:00:00,26.3333,8.0,10.555555555555555,45.0,0.771666,14.9,41.0,13.86,8.76,9.87,HW
2022-04-27 09:00:00,26.375,9.0,12.777777777777779,39.0,0.9259992,13.2,36.0,11.71,6.02,7.66,HW
2022-04-27 10:00:00,26.4167,10.0,14.444444444444445,34.0,1.9034428,15.9,40.0,13.55,9.97,11.07,HW
2022-04-27 11:00:00,26.4583,11.0,16.666666666666668,30.0,1.7491096,16.9,50.0,14.06,10.38,11.17,HW
2022-04-27 12:00:00,26.5,12.0,19.444444444444443,23.0,0.8231104,14.4,42.0,10.15,7.3,7.96,HW
2022-04-27 13:00:00,26.5417,13.0,21.11111111111111,18.0,1.800554,13.8,43.0,9.5,6.57,7.82,HW
2022-04-27 14:00:00,26.5833,14.0,21.666666666666668,20.0,2.57222,12.9,48.0,9.11,6.48,7.43,HW
2022-04-27 15:00:00,26.625,15.0,22.22222222222222,20.0,2.314998,12.2,36.0,8.55,6.21,6.95,HW
2022-04-27 16:00:00,26.6667,16.0,22.77777777777778,19.0,3.1381083999999997,10.9,41.0,7.43,5.53,6.6,HW
2022-04-27 17:00:00,26.7083,17.0,22.77777777777778,19.0,3.601108,10.7,46.0,7.39,4.93,6.04,HW
2022-04-27 18:00:00,26.75,18.0,21.666666666666668,20.0,4.115552,10.0,50.0,6.81,4.62,5.36,HW
2022-04-27 19:00:00,26.7917,19.0,20.555555555555557,22.0,2.8808864,10.5,31.0,7.04,4.73,5.41,HW
2022-04-27 20:00:00,26.8333,20.0,19.444444444444443,24.0,2.2121092,11.0,39.0,7.05,4.22,5.1,HW
2022-04-27 21:00:00,26.875,21.0,18.333333333333332,28.0,2.6751088000000003,9.6,31.0,7.39,4.58,5.31,HW
2022-04-27 22:00:00,26.9167,22.0,18.333333333333332,28.0,0.7202216,9.8,29.0,7.28,4.84,5.73,HW
2022-04-27 23:00:00,26.9583,23.0,17.77777777777778,32.0,1.7491096,9.6,27.0,7.1,4.3,5.04,HW
2022-04-28 00:00:00,27.0,0.0,16.666666666666668,36.0,1.1832212,8.8,21.0,6.81,3.78,4.87,HW
2022-04-28 01:00:00,27.0417,1.0,15.555555555555555,40.0,2.7265532,9.4,24.0,7.99,4.99,6.3,HW
2022-04-28 02:00:00,27.0833,2.0,13.333333333333334,56.0,1.3889988000000002,10.7,27.0,10.3,6.27,8.0,HW
2022-04-28 03:00:00,27.125,3.0,11.666666666666666,61.0,0.8231104,11.5,15.0,11.27,7.56,8.84,HW
2022-04-28 04:00:00,27.1667,4.0,10.0,67.0,0.6173328,11.9,24.0,11.93,7.94,9.55,HW
2022-04-28 05:00:00,27.2083,5.0,9.444444444444445,70.0,0.9259992,12.5,20.0,13.98,9.23,11.29,HW
2022-04-28 06:00:00,27.25,6.0,8.333333333333334,73.0,0.6687772000000001,13.1,27.0,14.89,9.63,11.85,HW
2022-04-28 07:00:00,27.2917,7.0,7.777777777777778,73.0,0.514444,14.6,35.0,16.64,11.02,13.39,HW
2022-04-28 08:00:00,27.3333,8.0,8.88888888888889,68.0,0.8231104,14.4,32.0,15.63,10.04,11.74,HW
2022-04-28 09:00:00,27.375,9.0,11.11111111111111,59.0,1.5947764,13.4,33.0,13.34,7.68,9.58,HW
2022-04-28 10:00:00,27.4167,10.0,13.333333333333334,50.0,1.8519984,12.4,36.0,10.53,4.36,6.04,HW
2022-04-28 11:00:00,27.4583,11.0,15.555555555555555,40.0,2.57222,11.1,40.0,8.07,3.23,4.3,HW
2022-04-28 12:00:00,27.5,12.0,13.333333333333334,18.0,,10.2,34.0,7.5,2.85,3.51,HW
2022-04-28 13:00:00,27.5417,13.0,20.0,17.0,4.7328848,9.8,27.0,6.83,2.88,3.56,HW
2022-04-28 14:00:00,27.5833,14.0,20.555555555555557,16.0,4.7328848,10.6,36.0,7.88,4.57,5.37,HW
2022-04-28 15:00:00,27.625,15.0,21.11111111111111,21.0,3.9097744,10.8,42.0,7.35,5.95,6.92,HW
2022-04-28 16:00:00,27.6667,16.0,20.0,26.0,4.4242184,10.3,40.0,8.02,4.96,5.87,HW
2022-04-28 17:00:00,27.7083,17.0,20.555555555555557,21.0,3.85833,12.0,54.0,8.31,5.06,5.91,HW
2022-04-28 18:00:00,27.75,18.0,20.555555555555557,19.0,3.85833,8.7,65.0,6.87,4.85,5.79,HW
2022-04-28 19:00:00,27.7917,19.0,17.77777777777778,28.0,4.0126632,8.4,23.0,7.13,4.71,5.25,HW
2022-04-28 20:00:00,27.8333,20.0,18.333333333333332,27.0,2.2635536000000003,9.0,24.0,8.0,5.19,6.13,HW
2022-04-28 21:00:00,27.875,21.0,17.22222222222222,28.0,1.4918876,10.0,26.0,8.01,5.32,6.56,HW
2022-04-28 22:00:00,27.9167,22.0,16.666666666666668,29.0,3.7039968,15.0,115.0,11.64,6.38,8.03,HW
2022-04-28 23:00:00,27.9583,23.0,12.777777777777779,44.0,5.14444,13.4,128.0,11.19,6.46,8.02,HW
2022-04-29 00:00:00,28.0,0.0,11.11111111111111,45.0,2.3664424,9.8,49.0,8.75,5.36,6.47,HW
2022-04-29 01:00:00,28.0417,1.0,10.555555555555555,46.0,2.8808864,9.9,35.0,8.73,4.96,6.28,HW
2022-04-29 02:00:00,28.0833,2.0,10.0,45.0,2.2121092,5.0,24.0,3.17,1.8,2.75,HW
2022-04-29 03:00:00,28.125,3.0,8.88888888888889,44.0,4.4242184,4.5,15.0,2.8,1.51,2.47,HW
2022-04-29 04:00:00,28.1667,4.0,7.777777777777778,45.0,3.4467748,5.4,10.0,3.13,2.1,3.02,HW
2022-04-29 05:00:00,28.2083,5.0,7.222222222222222,43.0,4.372774,4.7,11.0,2.85,1.5,2.42,HW
2022-04-29 06:00:00,28.25,6.0,6.666666666666667,45.0,3.2409972,3.9,9.0,2.27,1.21,2.01,HW
2022-04-29 07:00:00,28.2917,7.0,6.666666666666667,45.0,3.7039968,4.0,7.0,2.76,1.46,2.04,HW
2022-04-29 08:00:00,28.3333,8.0,6.666666666666667,45.0,2.8294420000000002,4.3,12.0,2.9,1.69,2.61,HW
2022-04-29 09:00:00,28.375,9.0,6.666666666666667,45.0,2.8808864,4.7,2.0,2.47,1.59,2.29,HW
2022-04-29 10:00:00,28.4167,10.0,7.777777777777778,40.0,4.5785516,4.8,10.0,2.69,1.64,2.42,HW
2022-04-29 11:00:00,28.4583,11.0,8.333333333333334,39.0,4.4242184,5.8,5.0,3.39,2.43,3.23,HW
2022-04-29 12:00:00,28.5,12.0,9.444444444444445,34.0,4.887218,6.0,5.0,3.85,2.62,3.64,HW
2022-04-29 13:00:00,28.5417,13.0,9.444444444444445,32.0,4.1669963999999995,5.8,12.0,3.61,2.54,3.48,HW
2022-04-29 14:00:00,28.5833,14.0,10.555555555555555,27.0,3.5496636,5.2,7.0,2.85,2.29,3.0,HW
2022-04-29 15:00:00,28.625,15.0,11.666666666666666,24.0,4.0126632,5.2,10.0,2.9,2.31,3.08,HW
2022-04-29 16:00:00,28.6667,16.0,12.222222222222221,21.0,3.9097744,4.8,4.0,2.94,2.37,3.12,HW
2022-04-29 17:00:00,28.7083,17.0,12.222222222222221,19.0,3.85833,4.6,10.0,3.2,2.31,3.02,HW
2022-04-29 18:00:00,28.75,18.0,13.333333333333334,18.0,3.086664,4.8,8.0,3.3,2.44,3.17,HW
2022-04-29 19:00:00,28.7917,19.0,13.333333333333334,17.0,2.57222,5.0,15.0,3.74,2.38,3.1,HW
2022-04-29 20:00:00,28.8333,20.0,13.333333333333334,17.0,1.8519984,8.1,16.0,8.61,5.94,7.1,HW
2022-04-29 21:00:00,28.875,21.0,11.666666666666666,19.0,0.9259992,5.7,15.0,5.92,3.57,4.52,HW
2022-04-29 22:00:00,28.9167,22.0,8.88888888888889,27.0,1.6462208,4.8,10.0,4.65,2.26,3.43,HW
2022-04-29 23:00:00,28.9583,23.0,7.777777777777778,29.0,2.2635536000000003,4.4,2.0,3.84,1.88,2.96,HW
2022-04-30 00:00:00,29.0,0.0,7.777777777777778,29.0,2.2121092,4.3,5.0,3.81,1.77,2.66,HW
2022-04-30 01:00:00,29.0417,1.0,7.777777777777778,28.0,2.5207756000000003,4.2,2.0,3.69,1.51,2.46,HW
2022-04-30 02:00:00,29.0833,2.0,7.222222222222222,28.0,1.800554,4.9,6.0,4.6,2.05,2.97,HW
2022-04-30 03:00:00,29.125,3.0,6.666666666666667,32.0,1.6976651999999999,5.6,6.0,5.68,1.88,3.15,HW
2022-04-30 04:00:00,29.1667,4.0,6.666666666666667,32.0,2.2635536000000003,6.2,8.0,5.87,2.85,4.26,HW
2022-04-30 05:00:00,29.2083,5.0,6.111111111111111,34.0,1.3375544000000001,6.9,8.0,6.31,3.28,4.62,HW
2022-04-30 06:00:00,29.25,6.0,5.0,39.0,1.0803324,8.5,17.0,7.87,3.72,5.49,HW
2022-04-30 07:00:00,29.2917,7.0,3.3333333333333335,48.0,1.4918876,8.5,15.0,8.7,4.68,6.43,HW
2022-04-30 08:00:00,29.3333,8.0,5.0,43.0,1.0803324,8.2,14.0,7.49,4.35,5.37,HW
2022-04-30 09:00:00,29.375,9.0,8.333333333333334,34.0,1.28611,6.4,6.0,4.82,3.08,4.0,HW
2022-04-30 10:00:00,29.4167,10.0,11.11111111111111,25.0,1.1832212,5.7,6.0,4.53,2.86,3.42,HW
